LedgerLineId,PostingDate,FinancialMonth,CostCentreCode,AccountCode,AccountDescription,SpendType,AmountGBP,Description,SourceDocumentRef
LW-00005923,2026-04-13,2026-04,CC-CORP-900,6100,Agency nursing,pay,720.19,Demo posting Agency nursing,DEMO-INV-11798
LW-00005924,2026-04-02,2026-04,CC-URG-401,7100,Medical supplies,non-pay,1805.72,Demo posting Medical supplies,DEMO-INV-78337
LW-00005925,2026-04-26,2026-04,CC-PAL-330,6200,Bank staff,pay,1175.57,Demo posting Bank staff,DEMO-INV-69540
LW-00005926,2026-04-23,2026-04,CC-URG-401,7200,Equipment,non-pay,1392.31,Demo posting Equipment,DEMO-INV-59388
LW-00005927,2026-04-19,2026-04,CC-URG-401,7200,Equipment,non-pay,1935.83,Demo posting Equipment,DEMO-INV-24366
LW-00005928,2026-04-15,2026-04,CC-CORP-900,6200,Bank staff,pay,2069.14,Demo posting Bank staff,DEMO-INV-56328
LW-00005929,2026-04-03,2026-04,CC-URG-401,7200,Equipment,non-pay,2104.73,Demo posting Equipment,DEMO-INV-32606
LW-00005930,2026-04-11,2026-04,CC-PAL-330,6200,Bank staff,pay,888.1,Demo posting Bank staff,DEMO-INV-49854
LW-00005931,2026-04-25,2026-04,CC-CORP-900,7200,Equipment,non-pay,1990.11,Demo posting Equipment,DEMO-INV-42338
LW-00005932,2026-04-08,2026-04,CC-URG-401,6100,Agency nursing,pay,1473.0,Demo posting Agency nursing,DEMO-INV-85064
LW-00005933,2026-04-26,2026-04,CC-DEN-115,6100,Agency nursing,pay,737.9,Demo posting Agency nursing,DEMO-INV-28834
LW-00005934,2026-04-01,2026-04,CC-CORP-900,7200,Equipment,non-pay,392.56,Demo posting Equipment,DEMO-INV-63229
LW-00005935,2026-04-11,2026-04,CC-PAL-330,7200,Equipment,non-pay,1668.4,Demo posting Equipment,DEMO-INV-64730
LW-00005936,2026-04-14,2026-04,CC-DEN-115,6100,Agency nursing,pay,2095.61,Demo posting Agency nursing,DEMO-INV-25258
LW-00005937,2026-04-26,2026-04,CC-CORP-900,7200,Equipment,non-pay,2439.51,Demo posting Equipment,DEMO-INV-34838
LW-00005938,2026-04-12,2026-04,CC-PAL-330,6200,Bank staff,pay,1535.9,Demo posting Bank staff,DEMO-INV-79359
LW-00005939,2026-04-08,2026-04,CC-URG-401,7100,Medical supplies,non-pay,298.61,Demo posting Medical supplies,DEMO-INV-63546
LW-00005940,2026-04-17,2026-04,CC-CORP-900,7100,Medical supplies,non-pay,1909.32,Demo posting Medical supplies,DEMO-INV-41314
LW-00005941,2026-04-19,2026-04,CC-CORP-900,6100,Agency nursing,pay,2190.67,Demo posting Agency nursing,DEMO-INV-59851
LW-00005942,2026-04-13,2026-04,CC-URG-401,7100,Medical supplies,non-pay,566.9,Demo posting Medical supplies,DEMO-INV-58513
LW-00005943,2026-04-20,2026-04,CC-CORP-900,6100,Agency nursing,pay,932.49,Demo posting Agency nursing,DEMO-INV-51174
LW-00005944,2026-04-06,2026-04,CC-DEN-115,7200,Equipment,non-pay,634.16,Demo posting Equipment,DEMO-INV-28281
LW-00005945,2026-04-05,2026-04,CC-PAL-330,7200,Equipment,non-pay,1527.84,Demo posting Equipment,DEMO-INV-30606
LW-00005946,2026-04-30,2026-04,CC-MH-210,6200,Bank staff,pay,2441.61,Demo posting Bank staff,DEMO-INV-55334
LW-00005947,2026-04-03,2026-04,CC-DEN-115,7200,Equipment,non-pay,96.23,Demo posting Equipment,DEMO-INV-34059
LW-00005948,2026-04-22,2026-04,CC-PAL-330,6200,Bank staff,pay,2358.59,Demo posting Bank staff,DEMO-INV-75812
LW-00005949,2026-04-03,2026-04,CC-MH-210,7100,Medical supplies,non-pay,1774.73,Demo posting Medical supplies,DEMO-INV-91762
LW-00005950,2026-04-07,2026-04,CC-CORP-900,6200,Bank staff,pay,976.65,Demo posting Bank staff,DEMO-INV-97656
LW-00005951,2026-04-21,2026-04,CC-MH-210,7200,Equipment,non-pay,2165.06,Demo posting Equipment,DEMO-INV-54250
LW-00005952,2026-04-04,2026-04,CC-MH-210,6100,Agency nursing,pay,447.07,Demo posting Agency nursing,DEMO-INV-51407
LW-00005953,2026-04-05,2026-04,CC-MH-210,6100,Agency nursing,pay,1240.06,Demo posting Agency nursing,DEMO-INV-40161
LW-00005954,2026-04-25,2026-04,CC-PAL-330,6100,Agency nursing,pay,1211.08,Demo posting Agency nursing,DEMO-INV-96436
LW-00005955,2026-04-08,2026-04,CC-DEN-115,6100,Agency nursing,pay,913.86,Demo posting Agency nursing,DEMO-INV-47395
LW-00005956,2026-04-29,2026-04,CC-URG-401,7100,Medical supplies,non-pay,1202.32,Demo posting Medical supplies,DEMO-INV-59330
LW-00005957,2026-04-21,2026-04,CC-DEN-115,7200,Equipment,non-pay,438.6,Demo posting Equipment,DEMO-INV-83734
LW-00005958,2026-04-06,2026-04,CC-URG-401,6200,Bank staff,pay,394.43,Demo posting Bank staff,DEMO-INV-33681
LW-00005959,2026-04-12,2026-04,CC-MH-210,7200,Equipment,non-pay,2212.17,Demo posting Equipment,DEMO-INV-53752
LW-00005960,2026-04-08,2026-04,CC-PAL-330,6200,Bank staff,pay,98.37,Demo posting Bank staff,DEMO-INV-22970
LW-00005961,2026-04-30,2026-04,CC-MH-210,7100,Medical supplies,non-pay,333.32,Demo posting Medical supplies,DEMO-INV-98730
LW-00005962,2026-04-13,2026-04,CC-PAL-330,7200,Equipment,non-pay,1289.31,Demo posting Equipment,DEMO-INV-72043
LW-00005963,2026-04-15,2026-04,CC-URG-401,7200,Equipment,non-pay,389.51,Demo posting Equipment,DEMO-INV-35943
LW-00005964,2026-04-13,2026-04,CC-URG-401,6200,Bank staff,pay,95.99,Demo posting Bank staff,DEMO-INV-22615
LW-00005965,2026-04-11,2026-04,CC-URG-401,6100,Agency nursing,pay,2016.61,Demo posting Agency nursing,DEMO-INV-34374
LW-00005966,2026-04-21,2026-04,CC-PAL-330,6100,Agency nursing,pay,210.07,Demo posting Agency nursing,DEMO-INV-81471
LW-00005967,2026-04-04,2026-04,CC-MH-210,6100,Agency nursing,pay,103.37,Demo posting Agency nursing,DEMO-INV-81983
LW-00005968,2026-04-01,2026-04,CC-URG-401,6200,Bank staff,pay,396.93,Demo posting Bank staff,DEMO-INV-93319
LW-00005969,2026-04-28,2026-04,CC-DEN-115,7200,Equipment,non-pay,403.79,Demo posting Equipment,DEMO-INV-73988
LW-00005970,2026-04-09,2026-04,CC-MH-210,6200,Bank staff,pay,1295.39,Demo posting Bank staff,DEMO-INV-66982
LW-00005971,2026-04-20,2026-04,CC-CORP-900,7100,Medical supplies,non-pay,1221.19,Demo posting Medical supplies,DEMO-INV-61888
LW-00005972,2026-04-14,2026-04,CC-DEN-115,6100,Agency nursing,pay,2469.25,Demo posting Agency nursing,DEMO-INV-81806
LW-00005973,2026-04-11,2026-04,CC-DEN-115,6100,Agency nursing,pay,2213.69,Demo posting Agency nursing,DEMO-INV-54895
LW-00005974,2026-04-20,2026-04,CC-DEN-115,6100,Agency nursing,pay,927.37,Demo posting Agency nursing,DEMO-INV-90612
LW-00005975,2026-04-21,2026-04,CC-CORP-900,6100,Agency nursing,pay,1793.1,Demo posting Agency nursing,DEMO-INV-61357
LW-00005976,2026-04-01,2026-04,CC-DEN-115,6100,Agency nursing,pay,197.64,Demo posting Agency nursing,DEMO-INV-69132
LW-00005977,2026-04-19,2026-04,CC-MH-210,6200,Bank staff,pay,1989.81,Demo posting Bank staff,DEMO-INV-26798
LW-00005978,2026-04-20,2026-04,CC-PAL-330,6200,Bank staff,pay,2067.76,Demo posting Bank staff,DEMO-INV-91287
LW-00005979,2026-04-15,2026-04,CC-DEN-115,6200,Bank staff,pay,567.34,Demo posting Bank staff,DEMO-INV-30019
LW-00005980,2026-04-30,2026-04,CC-URG-401,6100,Agency nursing,pay,1682.12,Demo posting Agency nursing,DEMO-INV-71831
LW-00005981,2026-04-17,2026-04,CC-DEN-115,7200,Equipment,non-pay,1715.13,Demo posting Equipment,DEMO-INV-46261
LW-00005982,2026-04-02,2026-04,CC-CORP-900,6200,Bank staff,pay,562.64,Demo posting Bank staff,DEMO-INV-17146
LW-00005983,2026-04-15,2026-04,CC-DEN-115,7200,Equipment,non-pay,1721.26,Demo posting Equipment,DEMO-INV-93569
LW-00005984,2026-04-14,2026-04,CC-PAL-330,7200,Equipment,non-pay,1551.67,Demo posting Equipment,DEMO-INV-54594
LW-00005985,2026-04-15,2026-04,CC-DEN-115,7200,Equipment,non-pay,318.27,Demo posting Equipment,DEMO-INV-25773
LW-00005986,2026-04-14,2026-04,CC-URG-401,7100,Medical supplies,non-pay,599.08,Demo posting Medical supplies,DEMO-INV-48783
LW-00005987,2026-04-25,2026-04,CC-CORP-900,7200,Equipment,non-pay,1365.78,Demo posting Equipment,DEMO-INV-28378
LW-00005988,2026-04-09,2026-04,CC-CORP-900,6200,Bank staff,pay,634.13,Demo posting Bank staff,DEMO-INV-15187
LW-00005989,2026-04-13,2026-04,CC-MH-210,6100,Agency nursing,pay,2304.67,Demo posting Agency nursing,DEMO-INV-29136
LW-00005990,2026-04-26,2026-04,CC-URG-401,7200,Equipment,non-pay,2336.98,Demo posting Equipment,DEMO-INV-31534
LW-00005991,2026-04-19,2026-04,CC-URG-401,7100,Medical supplies,non-pay,1097.82,Demo posting Medical supplies,DEMO-INV-36252
LW-00005992,2026-04-23,2026-04,CC-URG-401,7200,Equipment,non-pay,110.8,Demo posting Equipment,DEMO-INV-50014
LW-00005993,2026-04-25,2026-04,CC-CORP-900,6200,Bank staff,pay,2355.96,Demo posting Bank staff,DEMO-INV-36000
LW-00005994,2026-04-05,2026-04,CC-URG-401,6100,Agency nursing,pay,397.17,Demo posting Agency nursing,DEMO-INV-62089
LW-00005995,2026-04-18,2026-04,CC-MH-210,7200,Equipment,non-pay,936.25,Demo posting Equipment,DEMO-INV-17677
LW-00005996,2026-04-09,2026-04,CC-CORP-900,6200,Bank staff,pay,464.96,Demo posting Bank staff,DEMO-INV-78377
LW-00005997,2026-04-04,2026-04,CC-URG-401,7100,Medical supplies,non-pay,410.76,Demo posting Medical supplies,DEMO-INV-65675
LW-00005998,2026-04-19,2026-04,CC-DEN-115,6100,Agency nursing,pay,1223.41,Demo posting Agency nursing,DEMO-INV-77754
LW-00005999,2026-04-04,2026-04,CC-CORP-900,7200,Equipment,non-pay,1521.32,Demo posting Equipment,DEMO-INV-69805
LW-00006000,2026-04-03,2026-04,CC-PAL-330,7200,Equipment,non-pay,2359.31,Demo posting Equipment,DEMO-INV-50153
LW-00006001,2026-04-25,2026-04,CC-PAL-330,7200,Equipment,non-pay,160.5,Demo posting Equipment,DEMO-INV-28069
LW-00006002,2026-04-25,2026-04,CC-DEN-115,7100,Medical supplies,non-pay,445.52,Demo posting Medical supplies,DEMO-INV-58276
LW-00006003,2026-04-09,2026-04,CC-URG-401,7200,Equipment,non-pay,2291.08,Demo posting Equipment,DEMO-INV-46860
LW-00006004,2026-04-04,2026-04,CC-PAL-330,6200,Bank staff,pay,577.45,Demo posting Bank staff,DEMO-INV-40032
LW-00006005,2026-04-27,2026-04,CC-MH-210,7200,Equipment,non-pay,1258.08,Demo posting Equipment,DEMO-INV-67660
LW-00006006,2026-04-13,2026-04,CC-CORP-900,6100,Agency nursing,pay,2093.66,Demo posting Agency nursing,DEMO-INV-12668
LW-00006007,2026-04-24,2026-04,CC-MH-210,6200,Bank staff,pay,2016.61,Demo posting Bank staff,DEMO-INV-57667
LW-00006008,2026-04-12,2026-04,CC-PAL-330,7200,Equipment,non-pay,1747.28,Demo posting Equipment,DEMO-INV-63989
LW-00006009,2026-04-10,2026-04,CC-CORP-900,7200,Equipment,non-pay,1652.14,Demo posting Equipment,DEMO-INV-67106
LW-00006010,2026-04-19,2026-04,CC-CORP-900,7100,Medical supplies,non-pay,1869.26,Demo posting Medical supplies,DEMO-INV-44702
LW-00006011,2026-04-27,2026-04,CC-DEN-115,6100,Agency nursing,pay,811.21,Demo posting Agency nursing,DEMO-INV-22805
LW-00006012,2026-04-21,2026-04,CC-DEN-115,7100,Medical supplies,non-pay,1548.46,Demo posting Medical supplies,DEMO-INV-31984
LW-00006013,2026-04-02,2026-04,CC-CORP-900,6200,Bank staff,pay,1312.49,Demo posting Bank staff,DEMO-INV-39305
LW-00006014,2026-04-22,2026-04,CC-MH-210,6100,Agency nursing,pay,1062.46,Demo posting Agency nursing,DEMO-INV-89916
LW-00006015,2026-04-21,2026-04,CC-URG-401,7200,Equipment,non-pay,465.97,Demo posting Equipment,DEMO-INV-38601
LW-00006016,2026-04-22,2026-04,CC-MH-210,6200,Bank staff,pay,762.18,Demo posting Bank staff,DEMO-INV-81280
LW-00006017,2026-04-10,2026-04,CC-PAL-330,7100,Medical supplies,non-pay,760.75,Demo posting Medical supplies,DEMO-INV-53937
LW-00006018,2026-04-06,2026-04,CC-URG-401,7200,Equipment,non-pay,2047.07,Demo posting Equipment,DEMO-INV-85549
LW-00006019,2026-04-28,2026-04,CC-DEN-115,7200,Equipment,non-pay,387.6,Demo posting Equipment,DEMO-INV-58950
LW-00006020,2026-04-25,2026-04,CC-DEN-115,7100,Medical supplies,non-pay,1596.66,Demo posting Medical supplies,DEMO-INV-20364
LW-00006021,2026-04-23,2026-04,CC-URG-401,7200,Equipment,non-pay,109.8,Demo posting Equipment,DEMO-INV-51357
LW-00006022,2026-04-02,2026-04,CC-CORP-900,6100,Agency nursing,pay,2184.19,Demo posting Agency nursing,DEMO-INV-82131
LW-00006023,2026-04-28,2026-04,CC-CORP-900,7200,Equipment,non-pay,1074.32,Demo posting Equipment,DEMO-INV-55025
LW-00006024,2026-04-18,2026-04,CC-PAL-330,7200,Equipment,non-pay,2471.18,Demo posting Equipment,DEMO-INV-21146
LW-00006025,2026-04-01,2026-04,CC-CORP-900,6200,Bank staff,pay,669.7,Demo posting Bank staff,DEMO-INV-87463
LW-00006026,2026-04-01,2026-04,CC-DEN-115,7100,Medical supplies,non-pay,182.55,Demo posting Medical supplies,DEMO-INV-63018
LW-00006027,2026-04-25,2026-04,CC-DEN-115,6100,Agency nursing,pay,1171.97,Demo posting Agency nursing,DEMO-INV-63224
LW-00006028,2026-04-25,2026-04,CC-CORP-900,6100,Agency nursing,pay,1402.37,Demo posting Agency nursing,DEMO-INV-79501
LW-00006029,2026-04-29,2026-04,CC-DEN-115,6100,Agency nursing,pay,1124.93,Demo posting Agency nursing,DEMO-INV-27237
LW-00006030,2026-04-29,2026-04,CC-DEN-115,6100,Agency nursing,pay,413.53,Demo posting Agency nursing,DEMO-INV-46228
LW-00006031,2026-04-15,2026-04,CC-PAL-330,7200,Equipment,non-pay,2250.58,Demo posting Equipment,DEMO-INV-63682
LW-00006032,2026-04-03,2026-04,CC-MH-210,6100,Agency nursing,pay,513.53,Demo posting Agency nursing,DEMO-INV-83667
LW-00006033,2026-04-13,2026-04,CC-DEN-115,6100,Agency nursing,pay,2206.9,Demo posting Agency nursing,DEMO-INV-10102
LW-00006034,2026-04-13,2026-04,CC-MH-210,7200,Equipment,non-pay,1506.82,Demo posting Equipment,DEMO-INV-47213
LW-00006035,2026-04-07,2026-04,CC-CORP-900,7200,Equipment,non-pay,731.37,Demo posting Equipment,DEMO-INV-15520
LW-00006036,2026-04-28,2026-04,CC-CORP-900,6100,Agency nursing,pay,2381.34,Demo posting Agency nursing,DEMO-INV-32856
LW-00006037,2026-04-09,2026-04,CC-CORP-900,7200,Equipment,non-pay,2007.67,Demo posting Equipment,DEMO-INV-40512
LW-00006038,2026-04-08,2026-04,CC-URG-401,6200,Bank staff,pay,1767.9,Demo posting Bank staff,DEMO-INV-18388
LW-00006039,2026-04-02,2026-04,CC-DEN-115,7100,Medical supplies,non-pay,1595.98,Demo posting Medical supplies,DEMO-INV-21419
LW-00006040,2026-04-12,2026-04,CC-PAL-330,7200,Equipment,non-pay,441.39,Demo posting Equipment,DEMO-INV-30196
LW-00006041,2026-04-06,2026-04,CC-PAL-330,7200,Equipment,non-pay,146.39,Demo posting Equipment,DEMO-INV-79471
LW-00006042,2026-04-12,2026-04,CC-URG-401,6200,Bank staff,pay,2191.98,Demo posting Bank staff,DEMO-INV-99555
LW-00006043,2026-04-24,2026-04,CC-MH-210,6200,Bank staff,pay,1249.01,Demo posting Bank staff,DEMO-INV-68235
LW-00006044,2026-04-11,2026-04,CC-CORP-900,6200,Bank staff,pay,1523.45,Demo posting Bank staff,DEMO-INV-71781
LW-00006045,2026-04-18,2026-04,CC-URG-401,7200,Equipment,non-pay,479.51,Demo posting Equipment,DEMO-INV-74070
LW-00006046,2026-04-09,2026-04,CC-URG-401,7100,Medical supplies,non-pay,2432.23,Demo posting Medical supplies,DEMO-INV-25368
LW-00006047,2026-04-02,2026-04,CC-URG-401,7200,Equipment,non-pay,958.25,Demo posting Equipment,DEMO-INV-99100
LW-00006048,2026-04-18,2026-04,CC-PAL-330,7100,Medical supplies,non-pay,2107.83,Demo posting Medical supplies,DEMO-INV-19812
LW-00006049,2026-04-19,2026-04,CC-DEN-115,7100,Medical supplies,non-pay,794.13,Demo posting Medical supplies,DEMO-INV-14506
LW-00006050,2026-04-29,2026-04,CC-CORP-900,6200,Bank staff,pay,499.64,Demo posting Bank staff,DEMO-INV-87564
LW-00006051,2026-04-06,2026-04,CC-PAL-330,6200,Bank staff,pay,364.73,Demo posting Bank staff,DEMO-INV-58946
LW-00006052,2026-04-04,2026-04,CC-URG-401,6200,Bank staff,pay,1543.74,Demo posting Bank staff,DEMO-INV-15706
LW-00006053,2026-04-29,2026-04,CC-URG-401,7100,Medical supplies,non-pay,2369.28,Demo posting Medical supplies,DEMO-INV-82633
LW-00006054,2026-04-05,2026-04,CC-CORP-900,6200,Bank staff,pay,970.02,Demo posting Bank staff,DEMO-INV-84456
LW-00006055,2026-04-03,2026-04,CC-URG-401,6200,Bank staff,pay,1061.87,Demo posting Bank staff,DEMO-INV-34969
LW-00006056,2026-04-14,2026-04,CC-URG-401,7200,Equipment,non-pay,1379.59,Demo posting Equipment,DEMO-INV-59866
LW-00006057,2026-04-06,2026-04,CC-MH-210,6100,Agency nursing,pay,1093.94,Demo posting Agency nursing,DEMO-INV-22608
LW-00006058,2026-04-04,2026-04,CC-URG-401,6100,Agency nursing,pay,617.78,Demo posting Agency nursing,DEMO-INV-51581
LW-00006059,2026-04-08,2026-04,CC-MH-210,6100,Agency nursing,pay,1343.58,Demo posting Agency nursing,DEMO-INV-13076
LW-00006060,2026-04-03,2026-04,CC-URG-401,6100,Agency nursing,pay,1801.29,Demo posting Agency nursing,DEMO-INV-20108
LW-00006061,2026-04-15,2026-04,CC-CORP-900,6100,Agency nursing,pay,260.33,Demo posting Agency nursing,DEMO-INV-66389
LW-00006062,2026-04-16,2026-04,CC-CORP-900,6200,Bank staff,pay,467.83,Demo posting Bank staff,DEMO-INV-48692
LW-00006063,2026-04-06,2026-04,CC-DEN-115,7200,Equipment,non-pay,145.82,Demo posting Equipment,DEMO-INV-73011
LW-00006064,2026-04-02,2026-04,CC-PAL-330,7100,Medical supplies,non-pay,608.07,Demo posting Medical supplies,DEMO-INV-76976
LW-00006065,2026-04-17,2026-04,CC-CORP-900,6100,Agency nursing,pay,774.55,Demo posting Agency nursing,DEMO-INV-65704
LW-00006066,2026-04-23,2026-04,CC-MH-210,6100,Agency nursing,pay,2016.05,Demo posting Agency nursing,DEMO-INV-51097
LW-00006067,2026-04-30,2026-04,CC-DEN-115,6200,Bank staff,pay,2090.18,Demo posting Bank staff,DEMO-INV-83928
LW-00006068,2026-04-21,2026-04,CC-URG-401,7100,Medical supplies,non-pay,994.41,Demo posting Medical supplies,DEMO-INV-52466
LW-00006069,2026-04-12,2026-04,CC-CORP-900,7200,Equipment,non-pay,2412.67,Demo posting Equipment,DEMO-INV-81116
LW-00006070,2026-04-12,2026-04,CC-MH-210,7200,Equipment,non-pay,1656.48,Demo posting Equipment,DEMO-INV-20730
LW-00006071,2026-04-29,2026-04,CC-PAL-330,7200,Equipment,non-pay,1615.52,Demo posting Equipment,DEMO-INV-95377
LW-00006072,2026-04-28,2026-04,CC-CORP-900,6200,Bank staff,pay,1803.36,Demo posting Bank staff,DEMO-INV-31864
LW-00006073,2026-04-11,2026-04,CC-CORP-900,7100,Medical supplies,non-pay,1380.63,Demo posting Medical supplies,DEMO-INV-46165
LW-00006074,2026-04-07,2026-04,CC-URG-401,6200,Bank staff,pay,1329.99,Demo posting Bank staff,DEMO-INV-15395
LW-00006075,2026-04-08,2026-04,CC-DEN-115,7200,Equipment,non-pay,1666.04,Demo posting Equipment,DEMO-INV-98201
LW-00006076,2026-04-28,2026-04,CC-URG-401,6100,Agency nursing,pay,1493.94,Demo posting Agency nursing,DEMO-INV-39029
LW-00006077,2026-04-18,2026-04,CC-MH-210,6200,Bank staff,pay,92.17,Demo posting Bank staff,DEMO-INV-70779
LW-00006078,2026-04-03,2026-04,CC-MH-210,6200,Bank staff,pay,2128.5,Demo posting Bank staff,DEMO-INV-75541
LW-00006079,2026-04-04,2026-04,CC-PAL-330,7200,Equipment,non-pay,1122.45,Demo posting Equipment,DEMO-INV-19202
LW-00006080,2026-04-07,2026-04,CC-URG-401,6200,Bank staff,pay,2225.27,Demo posting Bank staff,DEMO-INV-17549
LW-00006081,2026-04-16,2026-04,CC-CORP-900,7200,Equipment,non-pay,2103.49,Demo posting Equipment,DEMO-INV-50141
LW-00006082,2026-04-27,2026-04,CC-CORP-900,7100,Medical supplies,non-pay,973.17,Demo posting Medical supplies,DEMO-INV-73127
LW-00006083,2026-04-24,2026-04,CC-MH-210,7100,Medical supplies,non-pay,1816.07,Demo posting Medical supplies,DEMO-INV-85720
LW-00006084,2026-04-23,2026-04,CC-DEN-115,7200,Equipment,non-pay,1187.38,Demo posting Equipment,DEMO-INV-88278
LW-00006085,2026-04-24,2026-04,CC-CORP-900,7100,Medical supplies,non-pay,510.87,Demo posting Medical supplies,DEMO-INV-17592
LW-00006086,2026-04-11,2026-04,CC-URG-401,6100,Agency nursing,pay,1337.5,Demo posting Agency nursing,DEMO-INV-33410
LW-00006087,2026-04-13,2026-04,CC-PAL-330,6200,Bank staff,pay,1845.22,Demo posting Bank staff,DEMO-INV-10642
LW-00006088,2026-04-04,2026-04,CC-MH-210,7100,Medical supplies,non-pay,2370.76,Demo posting Medical supplies,DEMO-INV-69414
LW-00006089,2026-04-10,2026-04,CC-URG-401,7100,Medical supplies,non-pay,2450.03,Demo posting Medical supplies,DEMO-INV-54966
LW-00006090,2026-04-12,2026-04,CC-DEN-115,6200,Bank staff,pay,2055.29,Demo posting Bank staff,DEMO-INV-13197
LW-00006091,2026-04-28,2026-04,CC-URG-401,7100,Medical supplies,non-pay,2477.87,Demo posting Medical supplies,DEMO-INV-69025
LW-00006092,2026-04-09,2026-04,CC-URG-401,6100,Agency nursing,pay,561.17,Demo posting Agency nursing,DEMO-INV-56725
LW-00006093,2026-04-06,2026-04,CC-CORP-900,7200,Equipment,non-pay,1149.07,Demo posting Equipment,DEMO-INV-87964
LW-00006094,2026-04-12,2026-04,CC-DEN-115,7200,Equipment,non-pay,423.28,Demo posting Equipment,DEMO-INV-37533
LW-00006095,2026-04-17,2026-04,CC-CORP-900,7200,Equipment,non-pay,500.15,Demo posting Equipment,DEMO-INV-99165
LW-00006096,2026-04-29,2026-04,CC-URG-401,7100,Medical supplies,non-pay,892.39,Demo posting Medical supplies,DEMO-INV-90194
LW-00006097,2026-04-30,2026-04,CC-CORP-900,7200,Equipment,non-pay,1551.2,Demo posting Equipment,DEMO-INV-29873
LW-00006098,2026-04-12,2026-04,CC-URG-401,6100,Agency nursing,pay,1895.62,Demo posting Agency nursing,DEMO-INV-18990
LW-00006099,2026-04-23,2026-04,CC-DEN-115,6200,Bank staff,pay,245.01,Demo posting Bank staff,DEMO-INV-88601
LW-00006100,2026-04-16,2026-04,CC-CORP-900,6200,Bank staff,pay,1154.06,Demo posting Bank staff,DEMO-INV-22314
LW-00006101,2026-04-13,2026-04,CC-PAL-330,6200,Bank staff,pay,780.88,Demo posting Bank staff,DEMO-INV-72978
LW-00006102,2026-04-09,2026-04,CC-CORP-900,6100,Agency nursing,pay,1622.83,Demo posting Agency nursing,DEMO-INV-84943
LW-00006103,2026-04-27,2026-04,CC-CORP-900,7200,Equipment,non-pay,2492.49,Demo posting Equipment,DEMO-INV-41778
LW-00006104,2026-04-26,2026-04,CC-CORP-900,6200,Bank staff,pay,695.59,Demo posting Bank staff,DEMO-INV-11705
LW-00006105,2026-04-28,2026-04,CC-MH-210,6200,Bank staff,pay,602.7,Demo posting Bank staff,DEMO-INV-51705
LW-00006106,2026-04-04,2026-04,CC-MH-210,6100,Agency nursing,pay,1290.92,Demo posting Agency nursing,DEMO-INV-63952
LW-00006107,2026-04-04,2026-04,CC-PAL-330,7100,Medical supplies,non-pay,2450.53,Demo posting Medical supplies,DEMO-INV-45339
LW-00006108,2026-04-07,2026-04,CC-MH-210,7100,Medical supplies,non-pay,311.62,Demo posting Medical supplies,DEMO-INV-91623
LW-00006109,2026-04-22,2026-04,CC-MH-210,7200,Equipment,non-pay,704.54,Demo posting Equipment,DEMO-INV-74415
